city,year,gdp_per_capita,education_index,inflation_rate,unemployment_rate,investment
City_6,2015,59312.80119116198,0.6893377042861968,1.2363019090047218,5.51771739102111,12590.836862501017
City_6,2016,41607.824767773614,0.6193077095947952,3.902550184518077,9.396543187729593,9606.547027259745
City_6,2017,46907.87624148785,0.7626288302075683,5.185689802282229,6.486826636657672,9405.923352499867
City_6,2018,53312.63431403564,0.6433344707123514,5.319712783994801,7.551143848060847,12127.94635348854
City_6,2019,59755.45127122359,0.8367116190408304,2.9446497181480837,5.914924908805976,13321.75361323447
City_7,2010,45208.2576215471,0.8503509320056293,7.531415681729401,7.150720292183948,10089.046071040018
City_7,2011,48143.41023336183,0.6108604634367277,3.2676503035709983,6.755567057282208,10253.705399333656
City_7,2012,38936.65025993972,0.5384138986175258,6.938914401053474,7.445292226327196,8179.9924219283
City_7,2013,38037.93375919329,0.6961751642966811,5.854388723743369,7.558980608891356,7514.424521490969
City_7,2014,58125.25822394198,0.8561816728083456,3.7075453803123937,6.545468293877824,12248.820405066259
City_7,2015,63562.40028570823,0.5053310945028333,8.550621785219024,7.655213897494895,13255.844630792171
City_7,2016,49279.89878419666,0.7114832917817414,2.61272633648704,6.431142267727647,11456.183641615848
City_7,2017,60035.32897892024,0.7157801100462603,6.8383083472200035,7.218774978067854,11984.390585674699
City_7,2018,53616.36025047634,0.7665565112076405,7.0011646360859565,8.537141139781742,11070.369571356334
City_7,2019,43548.80245394876,0.4657838425636299,3.6587595818467102,7.309363512789165,9407.97007525791
City_8,2010,53613.95605508414,0.7579124823410444,7.784930600128657,6.601383306498191,10473.777294610034
City_8,2011,65380.365664659694,0.8545162603328205,4.499906970802094,6.500457091586765,14178.111934830777
City_8,2012,49641.73960890048,0.489841554435121,5.577387258559714,8.697638227915686,10155.566496383357
City_8,2013,65646.43655814006,0.5187716624619388,5.5206436775424415,6.911785803046355,13635.159267023839
City_8,2014,23802.548959102558,0.8856975470208198,4.731382517058904,8.278658257437273,5327.106118264929
City_8,2015,58219.02504375224,0.4904884763547449,6.621616546319564,7.572925399000428,11734.120644165077
City_8,2016,50870.47068238171,0.8271925466847896,6.586977441104426,6.354184316044491,10760.031663631058
City_8,2017,47009.92649534132,0.6461389282240174,1.5029360535236385,8.33086318567588,10337.728582899093
City_8,2018,50917.607765355024,0.5236155372015885,7.608680485756305,7.862726919434017,10393.809224516517
City_8,2019,30124.31085399107,0.8353749506362558,1.6750160239286513,8.185975986161562,6743.742242756056
City_9,2010,47803.28112162488,0.6226526275013328,7.065092408683315,6.771250145471524,10200.705107098522
City_9,2011,53571.125715117465,0.6574086769648451,7.253410273655167,6.434762791960669,12012.915352993572
City_9,2012,64778.94044741516,0.5796166846998829,2.8180671395696035,7.295870313975152,13917.8099973556
City_9,2013,44817.29781726353,0.6964754257174637,4.17837142409083,8.988115611625886,10252.624156214426
City_9,2014,41915.06397106812,0.4817619362925114,2.7885906630281285,7.266939054417799,8553.571346221834
City_9,2015,44982.429564154634,0.5955407683258804,4.570157939422529,8.209265225343753,9797.013069033323
City_9,2016,59154.02117702074,0.8847061611676438,4.383931431628517,4.955271922546894,12109.138781106056
City_9,2017,53287.51109659684,0.5290667163505638,6.55932106453868,6.751006714512958,10421.82766400472
City_9,2018,44702.39796232961,0.7283683322706461,7.620617492239217,7.733821169012617,9027.242639193677
City_9,2019,55132.67433113356,0.5625950321123474,7.791367621579912,6.333682866461489,12012.126280909213
City_10,2010,50970.7754934804,0.7867365628433003,3.875663946843396,6.514954850536384,11517.617587199555
City_10,2011,59686.44990532889,0.46543683035917494,4.581556252510945,6.347897948264669,12740.267765949637
City_10,2012,42979.469061226475,0.8849105225392724,1.6331236155580995,8.14321927526505,8931.7043275063
City_10,2013,46723.37853402232,0.6268947706918196,3.3882598670076227,7.476502054892509,10095.77782561728
City_10,2014,46078.91846867842,0.518025231673232,6.929703266194915,5.457822843241107,9829.070941069029
City_10,2015,35364.85051867881,0.43674837366500635,8.231165647096464,6.111057321430993,7468.646165914917
City_10,2016,52961.20277064576,0.4848789525437704,2.531302256240156,6.745074683610537,10562.677222527893
City_10,2017,52610.55272179889,0.6598869742780089,3.8150714816942113,7.827158949963608,10893.410564463824
City_10,2018,50051.13456642461,0.5685015882156432,4.947188486082146,4.749938428953534,10654.019659067042
City_10,2019,47654.12866624853,0.8144416829413048,5.560322317639214,7.117563390535943,10487.271461126771
City_11,2010,35846.29257949586,0.615443761830903,3.3807929601567075,7.681437514507786,6917.7484378827985
City_11,2011,45793.54677234641,0.524357136293815,5.8481220889281795,9.098660439591129,9650.142298724679
City_11,2012,46572.85483473231,0.708572493302015,4.052321305858168,7.28633544655052,10193.434969290725
City_11,2013,41977.22730778381,0.7533886084427229,4.9710954582434415,8.284127619351738,9549.158492523342
City_11,2014,48387.14288333991,0.48352095395047495,6.092568496007399,7.7218999959204675,10559.656805371103
City_11,2015,54040.508568145386,0.48380960814415885,5.0128445396218755,5.16740809178553,11743.24580151454
City_11,2016,68861.8590121053,0.4183357134667715,4.127228218946863,7.325114266026471,14085.179441215441
City_11,2017,51745.77812831839,0.7682010075328203,4.780780392148339,7.628107599040368,10147.536820147036
City_11,2018,52575.50390722764,0.7319022638109025,4.82327408158933,7.879493444313208,11055.817673899168
City_11,2019,49255.54084233833,0.637315437874907,4.2599779402357445,11.46346066431941,11117.120918410843
City_12,2010,30812.287847009586,0.8220852244845986,4.482407874665795,6.375272668150933,7657.569613042933
City_12,2011,49734.86124550783,0.8028350764750266,8.197294341009433,9.237953587485716,10723.367889092024
City_12,2012,50602.30209941026,0.6926771821983762,6.121838895882478,7.1824373756291315,10930.750096354184
City_12,2013,74632.42112485286,0.8341356402566293,4.409039363941679,6.555707848160366,15925.640804846375
City_12,2014,48076.39035218878,0.5029206050183841,6.393908809021472,7.550668237089319,9848.703997660734
City_12,2015,53015.47342333612,0.45595980969886396,4.33236102048798,6.9249899954351495,11241.616378751276
City_12,2016,49652.88230294757,0.5348748057584949,7.346249275173283,6.947522956613863,11190.948737712899
City_12,2017,38313.21962380468,0.42854342804465745,5.739284384396187,8.413847754382775,7745.999511838779
City_12,2018,61428.228145150206,0.665584764000516,4.7853957119915425,5.41141489607081,13814.170882385966
City_12,2019,57519.33032686774,0.8683028461474808,5.895433851620555,7.874612651178378,12013.79945680971
City_13,2010,57910.31947043047,0.41967177033425485,1.8582476958630014,6.6882896215932215,13184.856710147613
City_13,2011,40906.12545205261,0.4610549570050134,2.7464650621803894,6.824624388357012,8341.487566545218
City_13,2012,64027.94310936099,0.6260995141417176,2.612149987201889,6.348589986536137,14025.15557797685
City_13,2013,35981.489372077194,0.8669375087639525,5.285886189527414,9.458074748258714,7559.405440118074
City_13,2014,55868.570938002704,0.5580780524883753,8.465029998970184,6.671236366083642,10787.001007487941
City_13,2015,71904.5562580998,0.6536174043441962,9.462600292385265,6.76322580530463,14740.003464890166
City_13,2016,40094.63674869311,0.42078642952519607,6.276102202881514,7.26431188684987,9022.288952606015
City_13,2017,44337.02270397228,0.47417160048104445,6.001688949888914,8.541070714725006,8987.016406653129
City_13,2018,50996.51365087641,0.8933150614794234,1.397884531694522,8.135682056246383,10578.000815220457
City_13,2019,44965.243458838006,0.8825593482180227,3.9146524005319563,9.60034666035451,9820.428874012336
City_14,2010,34493.36568933867,0.40246999046720483,3.424432496183522,8.099767770033852,7633.253221000953
City_14,2011,50685.62974806027,0.8759058927116194,3.7583048034977677,8.134373317354893,11298.227050853011
City_14,2012,39376.962862738954,0.7195599689077502,4.663712362830421,8.129219396401998,9099.686612619316
City_14,2013,54735.924306351815,0.8339591472600111,4.055818844605746,8.559075566545424,11762.083130351544
City_14,2014,40805.75765766197,0.6273699278169296,1.0414003792484245,7.240879729508171,10172.974129349763
City_14,2015,65499.344050175394,0.6577980142896251,6.495820512235068,7.470038110368511,13759.743535366106
City_14,2016,42167.46707663763,0.6444232901284601,2.854513948520387,7.696929350051437,9168.155754510575
City_14,2017,46779.384837943246,0.7334321287730522,5.478493728222299,7.59684258099434,9222.27355384692
City_14,2018,58135.1721736967,0.4698256273781565,9.148165339499947,7.184993875763538,11721.83582884471
City_14,2019,37691.35683566045,0.414986794936339,3.1612308168271532,8.367672554643654,8178.450851224709
City_15,2010,52274.599346041294,0.5539649707955955,-0.06057504549265946,7.2700409895759766,12107.319263136938
City_15,2011,63071.42754282428,0.7523403813683234,4.427991556239778,7.061141806029313,13628.430279384804
City_15,2012,33925.167654387726,0.5009267260614743,7.201919269997142,9.881859674842797,6625.435060879965
City_15,2013,51846.33858532304,0.7367162166624587,8.916694908441187,8.393132756349067,10784.740284424746
City_15,2014,52598.82794248423,0.8849560230536353,2.5409008110951663,8.239213195372685,11866.92790016795
City_15,2015,57818.228717773105,0.4469503578947092,5.993398446473043,6.6535490380874736,12862.406685969647
City_15,2016,37630.49289121918,0.7363010591125632,4.069379086439893,7.229234527210718,8783.802971040646
City_15,2017,36795.433869157234,0.6218751096522857,4.788103291391729,9.11552886477989,8447.2623047437
City_15,2018,55219.415656168974,0.8340711271887526,10.28868669403407,8.115076009721346,11295.278797294595
City_15,2019,52969.84673233186,0.488574894723693,1.9940593432096936,8.824178339134388,11735.291883274234
City_16,2010,52504.92850345877,0.7463129761130822,5.5074793229891466,6.770772948857832,11798.884111579842
City_16,2011,53464.48209496976,0.8190576448240552,5.935386343530866,7.097227239891165,10678.686379348257
City_16,2012,43199.75278421509,0.8723071097370116,7.171572649878694,6.200528198263811,9009.765761167775
City_16,2013,52322.53697161003,0.7416240141448229,5.1959663069417905,6.991402045358626,10781.113593493155
City_16,2014,52930.72473298681,0.6485873820042136,5.616101079008205,8.350034273930106,11408.68761266087
City_16,2015,42856.48581973632,0.7089236201006069,4.216702865156417,7.390680329784986,9977.415051287198
City_16,2016,68657.74511144757,0.8344524922393591,5.538253882490214,7.207592539628445,14129.572238351766
City_16,2017,54738.329209117874,0.6853048733194149,4.313615449005179,7.072580433546295,10526.743575184162
City_16,2018,38086.965027973514,0.41519352984841845,6.243143779712102,8.419708776822883,7911.5263140657835
City_16,2019,56565.536086338296,0.865474347753489,4.260779327912732,6.024031805867418,12603.408454811137
City_17,2010,40253.183297726784,0.7447633755157805,5.754200787804373,8.072550284747562,8967.460544894597
City_17,2011,57870.84603742452,0.7382566928886233,4.941474372630044,4.11532172722805,12515.591901993776
City_17,2012,61585.95579007404,0.5078375761988586,7.252100501544336,6.733806052334313,12604.335729782792
City_17,2013,41793.1768164829,0.7294427351163286,4.897212552823028,6.2798679154607155,8448.231560439284
City_17,2014,59633.76129244322,0.5969322028270793,1.4539350635862371,8.224306451924654,13218.085573790378
City_17,2015,54127.80926936498,0.7256164885207461,7.523843001427983,8.071016889296262,10873.721595269113
City_17,2016,58220.6015999449,0.4532965151539954,3.1885353982747624,7.555640901968836,13553.304101397931
City_17,2017,68967.92982653948,0.728922652301518,3.6924673227023606,8.072609735832406,14928.269632905372
City_17,2018,47546.11883997129,0.8997068628853333,3.808677411913016,6.673777537176599,10107.943934391582
City_17,2019,42462.6383564251,0.42410601943027804,7.748876186341635,9.624231280094303,8539.179234785626
City_18,2010,41104.85570374477,0.8885870921106587,0.728651572042609,8.876948779073146,9368.210007871096
City_18,2011,41841.89715034562,0.6034539803614354,11.275497067319987,7.671349855263772,8302.11495643468
City_18,2012,49228.98290585896,0.8353767251686296,7.112113618132104,8.674171001889995,10943.61512467415
City_18,2013,53411.519748166436,0.7911927420291367,5.4464778282583195,6.223130500180044,11468.22207428822
City_18,2014,52766.90799330019,0.6835081304933339,4.890211998767427,6.537140438807317,10903.596968477032
City_18,2015,58271.83249036024,0.7692246046256632,5.571108149715314,6.477818652242287,13273.24340706611
City_18,2016,50130.01891877907,0.839257780650674,6.042244856758677,6.964521345997031,10698.21079803526
City_18,2017,64535.34077157317,0.6020701608255166,6.290431171900114,5.716675318661088,13843.065923356728
City_18,2018,47353.43166762044,0.5635165807816194,6.111208932006897,8.855411483714303,9724.507160835505
City_18,2019,77201.69166589619,0.7337966927817924,5.179161362510498,5.881061016335359,16324.119018634987
City_19,2010,56256.67347765006,0.8039229709706293,4.605323159385348,7.539671294474377,12187.534266454264
City_19,2011,41428.42443583717,0.7811425673883079,4.697453432692977,7.358227411794461,8105.457668066552
City_19,2012,39291.075019388874,0.7989068244293173,4.610183439294638,6.2148429484820396,9644.506262507428
City_19,2013,54824.72415243185,0.6177916574064666,7.2675401937341295,7.528821150769829,12068.850538796172
City_19,2014,47765.372146741494,0.8089171080875108,6.1871134445617235,5.699476417243148,9978.440559245386
City_19,2015,57140.00494092092,0.46010452768530424,-0.8807772693285605,7.074365706868486,12102.975203194701
City_19,2016,54732.376245735446,0.6722445489804247,6.311801553059522,5.895066148880416,11690.74926543704
City_19,2017,49271.71087343127,0.4028793302490608,5.389472389437549,9.523690455559244,10479.607584524416
City_19,2018,41532.06281931595,0.5622929149501352,4.962582487108206,8.834759581208925,9156.676663919025
City_19,2019,34851.52775314135,0.5832307674356989,4.222963093822228,8.363177403614413,7818.767169573803
City_20,2010,45534.85047932979,0.5980863458046277,7.2482254399720265,8.986964153688179,9814.693950263107
City_20,2011,58563.98794323472,0.7477336033449311,6.895052924245716,6.225484625372529,12971.265226921756
City_20,2012,52140.93744130204,0.594279050635173,3.4542446643527818,7.936432506604991,11545.098339580007
City_20,2013,37542.61221288012,0.6243468113112653,5.81410457424907,8.322679823074708,7589.5882790895275
City_20,2014,51731.80925851182,0.5187720654371637,3.0566865309174283,7.6774296184080795,11877.606244597997
City_20,2015,53853.17379728837,0.5866258958146701,2.240763670422139,8.57969481024235,12542.853442904005
City_20,2016,41161.42563798867,0.5136348136315758,3.74656555082007,8.67442082088037,10587.747383861242
City_20,2017,51537.25105945528,0.43659796188422184,6.724786944765517,7.711861109852259,10204.203889359975
City_20,2018,50582.08718446,0.7017242966906889,6.906250090752174,5.816008204548703,10757.750723399125
City_20,2019,38570.29702169377,0.7341063992775081,6.026170840194586,7.111438853635848,7290.624888508054
City_21,2010,53577.87360348283,0.7097451730048072,6.450191573695994,7.198397386230134,11560.053693418015
City_21,2011,55607.84526368234,0.6317470219002862,6.032356574229917,7.312980111092534,11433.757352800178
City_21,2012,60830.512431752766,0.589892890089615,3.7170368095540955,5.8282706537384374,13933.089569834505
City_21,2013,60538.02052034903,0.8316668247859127,5.8638450893478815,9.38477564956097,12383.4121575615
City_21,2014,36223.30632042909,0.659540892568109,6.600819050455365,9.705228739232117,6937.850107827085
City_21,2015,40621.74960084877,0.6395909388148655,6.508582659627148,8.571030840350044,8429.73706550024
City_21,2016,55150.3526720866,0.41282103290321787,7.377826742949286,7.314519227679415,10428.390284384788
City_21,2017,55137.859509122085,0.5706239138130782,6.416607694402128,7.030898054642744,11932.648033781785
City_21,2018,55150.47686306048,0.5900978093929286,5.702896415083166,6.290557696824741,10604.2935507935
City_21,2019,88527.31490654721,0.5994113904484503,7.140300476632855,5.651114773191502,18185.485141372275
City_22,2010,55708.90510693167,0.6900861846136661,4.9469574815018795,7.472307284796167,10815.205218692146
City_22,2011,61355.65640180599,0.6668012733634392,3.2362506975445644,5.690456604428077,12987.397690347452
City_22,2012,59540.017634932025,0.7039525463967223,4.673866072112472,7.357175535498296,13473.491761596442
City_22,2013,56513.91251305798,0.7824416307710642,3.510194710387102,7.0190453255223515,12366.819466522104
City_22,2014,46847.30755359655,0.8064928693580468,3.649643450051237,5.749827064442782,9814.698224039132
City_22,2015,57589.692204932675,0.7590615381132473,4.710962658568964,6.260130378973865,12258.958892094071
City_22,2016,42271.74785462428,0.8777618479774674,3.415160158000077,7.472807073847142,9385.170545540312
City_22,2017,47631.813932599915,0.40911629133818084,4.384076940721919,9.506096960710195,10447.00515277095
City_22,2018,45146.364521708965,0.49788899284177307,1.2127706660924287,8.29923489844831,9373.933353944669
City_22,2019,50818.74139386322,0.4037814374890711,5.426587414745877,6.123581361206948,11038.507605468443
City_23,2010,73146.58566673509,0.7237373570773016,5.002410950724449,6.828707006080883,13994.001429596377
City_23,2011,31327.348074082518,0.8490152744749935,3.3658227378636187,6.886328607357509,6868.649647190735
City_23,2012,56862.60190374513,0.5217411482881497,6.31849133686481,8.239560958699817,11653.056670323218
City_23,2013,33872.84128810348,0.8635172723981533,6.875140275253116,7.8352332837769465,7662.77282485045
City_23,2014,45280.681342105665,0.43013369514478045,1.7848802712620517,7.642329744155545,10018.003776176796
City_23,2015,60889.50596967366,0.8672180134027572,3.4745504428675718,8.281321349058507,12387.83002674066
City_23,2016,50642.80019095463,0.5758113436198172,3.4617153004254035,6.180696421868019,10462.635348325824
City_23,2017,39222.55222070694,0.4507104142246083,3.120193797782271,6.641754203851661,8767.044193404246
City_23,2018,42846.96290740032,0.6429358795931628,6.658949683863497,7.2740525282839785,9056.844706039385
City_23,2019,56795.977489346755,0.528388283860254,4.612347722454393,8.19857997655198,11766.915155964114
City_24,2010,42696.333682828634,0.5424364509809614,4.470970317378779,6.345837240381726,9014.483745366148
City_24,2011,52164.58589581975,0.5536449824631433,0.9922752711864931,4.559615107098443,11847.867145363889
City_24,2012,50455.71839903814,0.8015129489163317,6.2708360604184525,7.026055221639094,10445.667672006075
City_24,2013,43483.99652394183,0.6695806383376273,2.521483210293055,8.37754097371383,9601.479553245812
City_24,2014,71439.44089325325,0.5556538495780019,5.119865260532657,7.628289705076166,16027.566101511056
City_24,2015,56339.190223180114,0.7051668916554592,5.554753875916384,6.719879126755595,11212.071406099061
City_24,2016,29748.57413342393,0.7580753371115968,7.7213171916773025,8.101144686212802,5479.084342863206
City_24,2017,51864.543147694276,0.536312000366767,2.382359201761776,8.560673576871034,11687.361141872012
City_24,2018,43382.13535231612,0.6067745507626758,-1.0390243116416507,5.961151532688772,9623.04033620914
City_24,2019,58524.33334796224,0.4609430466684738,5.36769908950739,6.685262557418879,12147.26091077094
City_25,2010,42074.792615672995,0.4905746747673402,8.601022363021707,8.086684259141407,8311.450500197074
City_25,2011,48852.63558533101,0.7405589269824915,7.477892705878874,8.006586942018483,10115.005454189306
City_25,2012,55049.87278980457,0.4907191738478135,5.419318830549251,6.737699667318888,12414.527483108506
City_25,2013,58657.55194170121,0.6625816918335301,4.0167276287359055,7.101563414620781,12929.676362325772
City_25,2014,37997.03592944224,0.7545231308612164,6.614245193274621,5.611820850114899,8595.45136176284
City_25,2015,46654.98764159052,0.45343846154737194,3.0529076005910625,7.009002205586627,9453.624778826885
City_25,2016,45250.54688839044,0.6836561098144518,5.952715538712439,8.190981368134945,9084.357788474746
City_25,2017,43466.707674262885,0.5282813918506819,6.010940318333254,6.844370582032176,7831.1925908317435
City_25,2018,67654.54240281097,0.88146343761879,7.12041981499776,6.676257101449048,13678.615119806678
City_25,2019,54049.817109609554,0.6417728233599624,10.519320077822155,7.744381645322219,11428.914854340514
City_26,2010,37391.16045664955,0.8029962748875791,5.784831934357534,7.787892776309756,8399.121038234618
City_26,2011,59178.61947054776,0.6751132710781309,3.9820727485850025,7.211532797469183,12529.29396909843
City_26,2012,71221.56197012633,0.4217062664274096,4.9488513756160115,5.476189336209071,14864.788994532862
City_26,2013,60324.65260551147,0.7165756877970112,1.4618481902217635,6.77715609002838,12789.275637131519
City_26,2014,34806.300340459864,0.8757016711033285,3.6105737378218836,8.869901152566229,7965.292636841676
City_26,2015,45157.659271337485,0.7008059100731656,4.181435123773792,7.89908999740156,10206.569254652375
City_26,2016,62669.11149186623,0.8095944297133951,3.951823204130815,6.280013155842753,12573.574913168948
City_26,2017,42923.30534381219,0.8421032316742039,5.304709744067444,8.078051137100182,9456.64490777663
City_26,2018,54438.19428146228,0.5140398859744663,3.355160135235599,7.992700076563504,12172.55224403857
City_26,2019,57746.34053429337,0.5060224199541133,7.242061334648943,5.062741694707853,11769.31855489833
City_27,2010,40730.69528421917,0.7054904944254958,5.000414129836394,9.122539300744938,9208.095098248135
City_27,2011,49404.746439382,0.6055142349033524,4.981399357722771,7.1935079393498285,11971.790844811405
City_27,2012,17587.326599309275,0.8199306514333602,4.344210566974164,9.546123603274767,4276.852062101001
City_27,2013,39756.1235866571,0.8500115616990056,5.310381367717958,9.209440744312372,8871.843574071987
City_27,2014,47474.3184860684,0.5767106896513591,6.650196529335269,6.254610378466114,9633.828709344865
City_27,2015,37522.16818035151,0.5184352794872411,3.2657395685781996,7.414450588554878,8424.01584435968
City_27,2016,66324.11303931635,0.790262757621931,3.6837670218494867,6.395245652158477,14363.660545456052
City_27,2017,35698.58622039367,0.5374030177740681,4.3925479424466705,7.431317167855889,7959.104525301356
City_27,2018,45599.55513303016,0.8113071592568393,2.30825815305357,9.4549588191853,9622.629699223298
City_27,2019,51307.40577286091,0.6118691268243814,3.361484280557004,6.577857617530162,11212.074350226521
City_28,2010,64412.73289066115,0.7337749496457353,4.047558252910682,6.223816575980075,14429.021207093701
City_28,2011,35641.378488205606,0.4477676569173341,6.748778361425455,8.422320107192697,7812.046040831041
City_28,2012,61631.637521549594,0.7119296623382865,5.52512265800385,5.7162685978464305,13468.387731746941
City_28,2013,50102.33061019587,0.6258838393686146,5.387179822735089,7.099202757733942,10551.007306569938
City_28,2014,40184.91348952049,0.6933042315877371,6.701795924335944,8.30820758677415,8949.74449465868
City_28,2015,54621.034742632706,0.48400710387243173,4.725256423201206,6.936087858485853,11736.517356476414
City_28,2016,51990.5969557347,0.7684368724720911,5.780929699857779,7.307083293313316,10575.102118059174
City_28,2017,43997.831228412055,0.8313985387716143,4.793556494135007,7.270776326131026,9728.890660299832
City_28,2018,50698.02084990019,0.5083699000453878,5.530724698799257,5.950628648324223,10243.194338393574
City_28,2019,46146.8640313824,0.4478572777600809,3.8344826847768356,8.01425000977012,9663.841583684425
City_29,2010,51135.17345251248,0.4118192930231682,0.12236568344714183,9.198174399021617,11433.00806371092
City_29,2011,56621.306745210466,0.720985750221633,4.731441675627392,7.187336293522915,12216.035043235906
City_29,2012,65860.16816145352,0.7035470180443903,7.84549627219988,6.932255709174873,13003.931877945468
City_29,2013,37621.84501173151,0.673348706357035,6.852430804483185,8.811630504530283,8568.123419396532
City_29,2014,71330.33374656267,0.5159735480579877,6.930794969182341,5.164152816125167,15013.782455961933
City_29,2015,30479.12200477498,0.5954529979527574,7.472261443612435,10.178558557890856,6174.869938174139
City_29,2016,48482.14904964417,0.6972381675930865,5.177315181922875,7.778221343940594,9619.077343789884
City_29,2017,55883.17206484576,0.6483834294295847,5.394631414811191,8.83769829584682,11759.234010776194
